name,min_price,prices,sizes,inches,Art,Print,Wall,art,Decor,print,Gift,Printable,Poster,Abstract,wall,decor,Watercolor,of,Nursery,Digital,Prints,Large,Modern,Download
Hedgehog lump Felt Toys Needle Wool Animals Sculpture Felting Hedgehog Handmade Toys Felting Animals Felting Art Toy,80.25,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dandelion wall art dandelion print dandelion photography print bedroom decor teal home botanical print nature photography floral blue,15.0,"['15.00', '25.00', '30.00', '32.00', '45.00', '38.00', '35.00', '50.00', '55.00', '70.00', '70.00', '75.00', '115.00', '125.00', '155.00']","[('5', '5'), ('5', '7'), ('8', '8'), ('8', '10'), ('8', '12'), ('9', '12'), ('11', '14'), ('10', '15'), ('10', '10'), ('12', '12'), ('12', '18'), ('16', '16'), ('16', '20'), ('16', '24'), ('20', '20'), ('20', '30'), ('24', '36')]",1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Needle Felted Red Fox - Made to Order,135.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Indigo Print, Abstract Art, Abstract Watercolor, Art, Printable Watercolor, Blue Wall Art, Abstract Wall Art, Indigo Art, Abstract Printable",6.0,,,,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"Pet Portrait Print, Pet Dad Gift, Dog Lover Gift, Custom Pet Prints, Print On Wood, Dog Photo Frame Pet Photo Pet Picture Frame Pet Memorial",34.95,"['34.95', '34.95', '44.95', '49.95', '59.95', '74.95', '139.95']","[('6', '6'), ('5', '7'), ('8', '8'), ('8', '10'), ('8', '12'), ('11', '14'), ('16', '20')]",1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"A Little Progress Each Day Adds Up To Big Results, Motivational Poster, Fitness Motivation, Inspirational Wall Art, Instant Download, Prints",2.7,,,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"Elephant figurines, mother daughter matching keepsakes, Christmas gift from daughter, long distance friendship, big brother announcement",18.62,"['18.62 - $21.29', '19.95 - $22.62', '35.92 - $39.91']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yosemite Print, Yosemite Wall Art, Mountain Print, Forest Print, Nature Art Print, Landscape Print, California Wall Art",18.03,"['18.03', '25.87']","[('8', '10'), ('11', '14')]",1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adult Coloring Pages, Adult Coloring Book, Mandala Coloring Therapy, Christmas Gifits,  Zentangle Cards, Wolf Art Postcards, Coloring Cards",15.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida Keys Travel Print - United States Poster - Custom Personalised Wedding Birthday Gift,9.98,"['9.98', '19.95', '33.26', '46.56']",,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Editable Gaming Birthday Invitation, Gamer Invitation, Level Up Birthday Invite, Blue Neon Glow Invite, Gamer Boy, Arcade Party invite 069",6.27,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/14 acrylic painting on high quality cardboard,25.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acrylic Print, Floral Still Life by Jessica Wood Artist",110.0,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Original Abstract Painting, Mixed Media Art on Paper",150.0,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Pink Watercolor Print, Pink Abstract Art, Pink Abstract Printable Art, Blush Wall Art, Blush Prints, Blush Printable Art, Watercolor Stripes",6.0,,,,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
Fight for the light - Paris illustration Giclee Art prints Paris decor  prints Paris decor  drawing Paris Facade Brown Door,61.87,"['61.87', '67.03', '96.24', '109.99', '122.02', '139.21']","[('11', '14'), ('12', '16'), ('16', '20'), ('20', '24'), ('20', '30'), ('24', '30')]",1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Stained Glass Star. Copper Rainbow Suncatcher, Multi Coloured Handmade Hanging Window Panel, Garden Art Home Decoration - CRhodesGlassArt",51.22,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"London City Poster, Travel Print, Wall Art, Modern City Poster, Modern Travel Art, City Scape Print, London Art, London Print, London Poster",10.64,"['10.64', '18.62', '22.62', '31.93', '57.20']","[('5', '7'), ('8', '10')]",1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Pottery sheep,26.61,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Forest Print, Mountain Photography, Printable, Nature Print, Nature Poster, Landscape Print, Minimalist, Forest Photography, Woodland Prints",5.49,,,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"Pink Grey Abstract Art, Watercolor Printable Art, Pink Grey Wall Art, Blush Pink and Gray Art, Modern Abstract Art, Digital Print, Art Print",6.0,,,,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
London map illustrated print - map print illustration london map london map print london art london map art london print london wall art,25.28,"['25.28', '38.58', '51.88', '65.19', '51.88', '91.79']",,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Cactus Print, Western Decor, Printable Large Poster, Modern Botanical Photo, Plant Photography, Boho Arizona Mexican Wall Art, Turquoise",4.22,,,,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
"PLANT ART Print Banana Leaf Print, Tropical Botanical Print DOWNLOAD Green Wall Art Print, Digital Print, Photography Printable Art Print",5.32,,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Venice Photography -  Evening at the Rialto Bridge, Sunset on the Canal, Gondolas, Wall Decor, Italy Travel Photograph",35.0,"['35.00', '35.00', '55.00', '60.00', '95.00', '100.00', '145.00', '195.00', '210.00']","[('8', '10'), ('8', '12')]",1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantastic Mr Fox minimalist poster design A3,19.95,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Newcastle Beach, old jetty  at sunset black and white",33.26,"['33.26', '46.56', '73.17', '86.47', '126.38', '152.99']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Disco Ball png, Western Valentine Png, Xoxo png, Retro valentine png, heart valentine png, faux glitter png, faux sequins png, lover png",2.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Printable Wall Art - Digital Download / Cactus Mothers,18.0,,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
beach house canvas wrap beach canvas art 12x18 24x36 fine art photography ocean canvas gallery wrap large canvas print nautical decor summer,85.0,"['85.00', '100.00', '110.00', '115.00', '145.00', '185.00']","[('12', '12'), ('12', '16'), ('16', '16'), ('16', '20'), ('18', '24'), ('24', '36')]",1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Custom Earring Cards Lasercut, craft fair, display, custom display, made to order, branded earring card, custom branded jewelry tags",27.0,"['27.00 - $32.00', '47.00 - $57.00', '87.00 - $97.00', '167.00 - $187.00']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lizard Glass Salamander Figurine Blown Glass Lizard hand blown glass Colorful Glass Lizard Glass Salamander Hand-Blown Figurine,24.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Industrial wall art, large abstract photography print, rust artwork for industrial decor. Oversized industrial art photograph, contemporary",100.0,"['100.00', '145.00', '205.00', '250.00', '310.00']","[('12', '18'), ('16', '24'), ('20', '30'), ('24', '36'), ('30', '45')]",1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Hot Air Balloon Photography Print for Children’s Room, Purple Nursery Decor, Whimsical Paris Wall Art, Eiffel Tower with Balloons Print",25.0,"['25.00', '40.00 - $60.00', '60.00 - $90.00', '75.00 - $110.00', '100.00 - $140.00', '125.00 - $170.00', '150.00 - $200.00', '225.00 - $300.00', '265.00 - $400.00']","[('5', '7'), ('8', '10'), ('11', '14'), ('12', '18'), ('16', '20'), ('20', '24'), ('20', '30'), ('24', '36'), ('30', '40')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Northern & Proud Poster Print, Northern Print, Typography Poster,  Northern and Proud",19.95,"['19.95', '26.61']",,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Minimal Abstract Art, Set of 3 Prints, Hygge Scandi Art, 24x36 Art Prints, Abstract Wall Art, 3 Piece Wall Art, Large Wall Art",15.96,,,,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
Brewing beer poster - Brewing screen print - A3 - Craft beer wall art - Beer poster - Gift for husband - Valentine's gift - Stocking filler,31.93,,,,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
In The World Where You Can Be Anything - Be Kind - Inspirational Print - Kindness Quote - A5 Wall Print - Handwritten Quote,13.3,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yorkshire County Illustration Print A4/A3/A2 poster illustrated, Whitby, York, Emley Moor, Yorkshire Tea, Skipton, Bettys, Tour de Yorkshire",15.95,"['15.95', '23.93', '49.21']","[(8.3, 11.7), (11.7, 16.5), (16.5, 23.4)]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911 Bay Tree Royal Imperial Easter Egg,143.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crocodile Playing the Drums - Adorable Animal Printable - Perfect for a Nursery of a Baby Boy or Girl,3.75,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"Heart Print, Valentines Day Printable Art, Watercolor Painting, Girls Room Wall Decor, Girls Room Wall Decor, png svg heart print",3.54,,,,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Personalised Name - Custom Set of 6 Boho Woodland Animal Posters, Digital Download Decor, Kid and Baby Printable Wall Art, Baby Shower Gift",3.41,,,,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1
Ship Wheel Nautical Decor Print | Coastal Decor Beach | Coastal Wall Art | Captains Wheel | Nautical Wall Decor | Rustic Nautical Decor Art,15.0,"['15.00', '30.00', '45.00', '60.00', '75.00']","[('5', '5'), ('8', '8'), ('10', '10'), ('12', '12'), ('16', '16')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24x36 Large Abstract Art, Watercolor PRINTABLE Art, 24x36 Abstract Printable Art, Large Wall Art, 24x36 Print, Large Living Room Art",8.0,,,,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"Indigo Print, Abstract Art, Modern Abstract Art, Watercolor Print, Indigo Wall Art, Modern Printable Art, Blue Prints, Printable Watercolor",6.0,,,,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
Woodland Nursery Wall Art Prints ~ Baby Forest Animal Decor ~ Printable Digital Download,16.87,,,,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
Traditional Lithuanian Woodcut Saint Izidorius by Odeta Brazeniene,150.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flying pig Piggy with gold wings, Ceramic miniature sculpture Porcelain figurine, sweet minature animal",33.23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Abstract Art Print, Giclee Top of the Lake Art Print. Abstract Fine Art Print",46.56,"['46.56', '53.21', '59.86']",,,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"Palm Tree Print, Tropical Print, Palm Tree Photo, Tropical Wall Art PRINTABLE Art Photography DIGITAL DOWNLOAD Black and White Palm Tree Art",5.32,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personalised Vinyl Record Print // music print for birthday, wedding, anniversary // Music Lover Gift // First Dance Print",7.98,"['7.98', '13.30', '19.95']","[('5', '5'), ('8', '8'), ('10', '10')]",1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Friend Print,19.95,"['19.95', '26.61']","[('21', '29')]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Art Deco Print, Art Deco Poster, Art Deco Decor, Art Deco Pattern Print, Minimalist Wall Art, Deco Art, Modern Office, Wall Gallery Print",3.83,,,,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"Retro Abstrakt Poster,Art Print Retro,Schachbrett Muster Kunst Druck,Modern Wand Deko, Schwarz-Weiß Bild Retro,Wand Akzent Bild, Monochrome",20.62,"['20.62', '27.50', '36.66', '51.56', '63.02']",,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Valentine's Printable Wall Art Set of 6,5.0,,,,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Kiss Gustav Klimt Stained glass painting Kiss art Gustav Klimt's Kiss Gustav Klimt Art Canvas Klimt's Kiss Kiss Canvas Valentine's Day Gift,50.06,"['50.06 - $80.08', '100.09 - $170.16', '120.11 - $200.19', '160.15 - $260.24', '220.21 - $370.35', '350.33 - $550.53', '400.38 - $650.62']",,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"How To Win The Week, Instant Download, Digital Download, Organizer",5.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Modern Abstract wall art Mid century modern art SET of 2 yellow mustard art Scandinavian decor Retro Eames Nordic Decor Living Room Wall Art,52.0,"['52.00', '68.00', '79.00', '94.00', '134.00', '154.00', '179.00', '205.00', '349.00']","[('8', '10'), ('11', '14'), ('12', '16'), ('12', '18'), ('16', '20'), ('18', '24'), ('20', '30'), ('24', '36'), ('30', '40')]",1.0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
Modern Blue Print - Pattern Minimalist Art,18.0,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Abstract Painting, Teal Wall Art Print, Modern Minimalist Poster, Emerald Green, Watercolour, Large Printable Digital Download, Green Decor",4.22,,,,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1
"Butterfly Wall Art, Wall Decor, Rose Gold Art Print, Home Decor, Unique Gift For Her, Monarch Butterfly Print, Nature Lover Gift",13.0,"['13.00', '15.00', '19.00', '19.50', '24.50', '28.50', '31.50']","[('4', '6'), ('5', '7'), ('8', '10'), ('5', '11'), ('11', '14'), ('11', '17'), ('12', '18')]",1.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue Abstract Mountain Print - Cold Mountain,20.95,"['20.95', '29.93', '39.91', '66.85', '29.93', '39.91', '66.85', '41.91', '66.85']","[('8', '10'), ('11', '14'), ('16', '20')]",1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Personalised 7th Wedding Anniversary Copper Heart Gift, Handmade in the UK",51.88,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Black and White Cactus Prints, Set Of 3 Prints, Cacti, Succulent Print, Botanical Photo, Cactus Print, Wall Art, Cactus, Scandi, Australia",7.73,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Pink Grey Abstract Art, Watercolor Wall Art, Blush Grey Wall Art, Modern Watercolor Art, Watercolor Print, Printable Modern, Bedroom Art",5.8,,,,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"CLOSEOUT Late Flowers, 5 x 7"" limited edition of 50,  signed and numbered  giclee print by Henry Isaacs",60.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Vintage HALL China #521 Set of 2 AU Gratin Dishes Brown & White Made in USA,34.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Helsinki Travel Print - Finland Poster - Custom Personalised Wedding Birthday Gift,9.98,"['9.98', '19.95', '33.26', '46.56']",,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Video Game Party Invitation, EDITABLE Level Up Birthday Invite, Blue Neon Glow Invite, Gamer Boy Template, Arcade Party, Night Invite 072",6.27,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Printable Nature Wall Art | Moody Atmosphere Roses | Dark Still Life Oil Painting | Floral Motive Flower Vintage Art Print | Download,20.05,,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Wall Art Prints set of 3,Green Art,Watercolor Wall Art Set,Watercolor Prints Set,Green and White,Watercolor Art Prints,Printable Art Set",15.0,,,,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
"Kids print unique, motivational quote, fish nursery prints, quotes Wall Art, black Nursery Print, digital art, Playroom Decor, Nursery Quote",2.0,,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OVERSIZED Print, Large Watercolor PRINTABLE Art, 24x36 Abstract Printable Art, Large Wall Art, 24x36 Print, Bedroom Print",8.0,,,,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"Cow Print, Modern Farmhouse, Cow Poster, Cattle Photography, Farm Animal Wall Art, Farm Animal Print, Farm Animal Nursery, Farm Nursery",5.32,,,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"The Strawberry Thief,Rabbit card,Strawberry card,Blank card,Strawberry Thief Lino print card,Unique Artists card,Rabbit print",3.46,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Travel Definition Print, Wall Art Prints, Quote Print, Wall Decor, Minimalist Poster, Minimalist Print, Modern Art, Travel Print, Definition",10.64,"['10.64', '18.62', '22.62', '31.93', '57.20']","[('5', '7'), ('8', '10')]",1.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"Monstera Leaf Print, Tropical Print, Botanical Art, Tropical Decor, Monstera Deliciosa Leaf Art, Monstera Poster, Leaf Photography",28.08,"['28.08', '28.08', '49.17', '49.17', '63.23', '63.23', '63.23', '84.32', '84.32']","[('11', '14'), ('16', '20'), ('18', '24'), ('20', '30'), ('24', '36')]",1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Twelve Dancing Princesses,55.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Large Classic Lightened Oak Rustic Elegant Alternative Personalised drop box Oak frame Wedding Guest Book with Hearts and Burlap Pouch Frame,102.43,"['102.43', '119.73']",,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Blue Leaves Wall Art, Tropical Leaf Print, Above Couch Wall Decor, Botanical Poster, Digital Download Prints",7.91,,,,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
"Thankful Printable Art Print, Thanksgiving Printable, 8x10, Fall Artwork, Fall Home Decor, Feathers Flowers Tribal Print, Tribal Wall Art",5.9,,,,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Art Work Space And Star Orbit, Digital Oil Painting, Wall Art, Digital Art, Instant Download, Wall Art, Action Painting, Cosmic Art",8.02,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10 Seamless Patterns 001 (PNG • SVG • CANVA),5.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Everest Travel Print Poster China Wall Art Wall Hanging Home Décor Travel Gift by Studio Inception,10.64,"['10.64', '14.90 - $42.57', '29.80 - $58.53', '43.63 - $79.82', '58.53 - $117.07', '10.64', '14.90 - $42.57', '14.90 - $42.57', '29.80 - $47.89', '29.80 - $58.53', '29.80 - $58.53', '43.63 - $79.82', '43.63 - $85.14', '58.53 - $95.78', '63.86', '43.63 - $79.82', '58.53 - $101.10']","[('5', '7'), ('8', '10'), ('5', '11'), ('11', '14'), ('11', '17'), ('12', '16'), ('12', '18'), ('16', '20'), ('18', '24'), ('24', '36')]",1.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Luxury Marble Cigarette Ashtray - Handmade Natural Stone Cigarette Ashtray,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Botanical Print, Botanical Poster, Botanical Wall Art, Dried Flower Print, Botanical Art Print, Digital Download, Wildflowers Print, Botanic",4.11,,,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Gemology Quilt Block | Diamond Paper Pieced Block Pattern,5.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Miniature Lantern, round or square, shepherd's hook, fairy garden miniatures, fairy garden accessories",8.95,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Christmas mouse,Needle felted christmas mouse,Felt anmal,Christmas mice, Felted winter animal, Christmas decoration, Art doll, Eco toy, Felt",54.0,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Buffalo Print, Bison Print, Large Wall Art Print, Farmhouse Decor, Animal Prints, Animal Poster Art, Living Room Art, Boys Bedroom Decor",6.27,,,,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"Donut Wall Art, Donut Nursery Art, Donut Wall Decor, Donut Printable, Donut Wall Print, Mothers Day Digital Print, I Love Your Print, Love",4.79,,,,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"Monster Figurine, Porcelain Figurine, Ceramic Figurine, Modern Kawaii Figurine, Collectable Figurine",33.26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Christmas Tree Farm Printable, Vintage Red Truck, Wall Art Decor, Farmhouse Rustic Print, Christmas Tree Farm Red Truck DIY Sign Printable",4.99,,,,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Poster, Print, Wallart, Fine Art-Print, Quotes, Sayings, Typography, Art: Always - gift idea, wedding, love, engagement, birthday, romantic",11.34,"['11.34', '19.35']","[('210', '297'), ('297', '420')]",1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dinosaur Menorah,500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OVERSIZED Print, Large Watercolor PRINTABLE Art, Large Wall Art, 30x40 Print, 30x40 Printable Art, 24x36 Abstract Printable Art, Abstract",8.0,,,,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"Printable Sign, Gather Sign, Kitchen Signs, Kitchen Decor, Kitchen Wall Decor, Dining Room Wall Art, Dining Room Decor, Dining Room Signs",7.95,,,,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Citrine Prism Suncatcher, Witchy Gift, Crystal Sun Catcher, Window Hanging Decor, Christmas Gifts for Best Friend, Gemstone Handmade Gift",34.19,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Vintage Porcelain Blue & White Decorative Shoe - 7858 OA,35.11,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Girl Adventure Print, Set of 3, Girls Adventure Nursery Decor, Mountain Nursery & Nature Decor, Girls Bedroom Decor, PRINTABLE Girl Wall Art",10.46,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Cat Print - Orange Tabby  Ginger Cat Painting, Home Wall Decor, Watercolor Art, Crazy Cat Lady, Cat Lover Gift, Minimal",16.23,"['16.23', '19.76', '29.64', '34.58', '44.46']","[('5', '7'), ('8', '10'), ('11', '14'), ('12', '16'), ('13', '19')]",1.0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Animal Wall Art, Duck Quack Print, Monochrome Nursery Artwork, Artwork Nursery Animal, Farmyard Nursery Print, Farm Animal Print, Duck print",8.25,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bohemian Decor, Original  Art, Animal Wall Art, Wolf Art, Zen Decor, Nursery Wall Art, Gift For Him, Birthday Gift, Gift for Dad",558.84,,,,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Modern Yellow Print,Yellow Wall Art,Printable Art,Pastel Neutral Prints,Pastel Wall Art,Beige Art Print,Abstract Wall Art,Instant Download",8.0,,,,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
Brutalist Barbican - London Brutalism Architecture Illustrated Matte & Giclee Art Prints. Modernist Estate London - Prints of London,19.95,"['19.95', '25.28', '33.26', '53.21', '66.52', '119.73', '66.52', '66.52', '93.12', '93.12']","[(11.7, 16.5)]",1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Cat Illustration Digital Art Print Simple Minimalist Black and White Cat Drawing Wall Art Digital Illustration Wall Decor Cat Print Poster,14.5,,,,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Black Glass Scorpion Figurine Glass Scorpio Scorpion Glass Miniature, Black Emperor Scorpion Glass Sculpture",39.2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Copenhagen Skyline Grey A4 Print,19.95,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Modern Nursery Mobile, New Baby Mobile, Crib Mobile for Baby, Flying Bird Baby Girl Nursery Decoration, Baby Gift, Gender Neutral Nursery",58.0,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Paris Photography Print - Canal Saint Martin - Parisian Art Print - Travel Photography - Paris Wall Art - Yellow Art Print,25.0,"['25.00', '40.00 - $60.00', '60.00 - $90.00', '75.00 - $110.00', '100.00 - $140.00', '125.00 - $170.00', '150.00 - $200.00', '225.00 - $300.00', '265.00 - $400.00']","[('5', '7'), ('8', '10'), ('11', '14'), ('12', '18'), ('16', '20'), ('20', '24'), ('20', '30'), ('24', '36'), ('30', '40')]",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica Skyline Art Print - Costa Rica City Skyline Poster - Arenal Volcano,17.6,"['17.60', '25.59', '33.59', '25.59', '33.59']","[('11', '14'), ('16', '20')]",1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
